,text_orig,text_cor,quote,correction,tag,TRANS-ORIG,TRANS-COR,COMET22-ORIG,BLEU-ORIG,CHRF-ORIG,COMETKIWI-ORIG,COMETKIWI-COR
401,"Я сказал маме, что хорошо чуствую.","Я сказал маме, что хорошо себя чувствую.",,себя,Ref,I told my mom I felt good.,I told my mom I felt fine.,0.9510096311569214,0.8091067115702212,71.98522245155372,0.8702470064163208,0.879859447479248
402,"Я сказал маме, что хорошо чуствую.","Я сказал маме, что хорошо себя чувствую.",чуствую,чувствую,Ortho,I told my mom I felt good.,I told my mom I felt fine.,0.9510096311569214,0.8091067115702212,71.98522245155372,0.8702470064163208,0.879859447479248
403,"Как журналистка, ища истинно, она часто указывала на русскую правительству, и доказывала что главная власть нередко является и главными преступниками в тех случаях, о которых она писала.","Как журналистка, ища истину, она часто указывала на русское правительство, пытаясь доказать, что главная власть нередко является и главными преступниками в тех случаях, о которых она писала.",истинно,истину,Constr,"As a truth-seeking journalist, she often pointed to the Russian government, and proved that the main authorities were often also the main perpetrators in the cases she wrote about.","As a journalist in search of the truth, she often pointed the finger at the Russian government in an attempt to prove that the main authorities were often also the main perpetrators in the cases she wrote about.",0.8685185313224792,0.460782028222838,74.12656754803973,0.8345559239387512,0.8555989265441895
404,"Как журналистка, ища истинно, она часто указывала на русскую правительству, и доказывала что главная власть нередко является и главными преступниками в тех случаях, о которых она писала.","Как журналистка, ища истину, она часто указывала на русское правительство, пытаясь доказать, что главная власть нередко является и главными преступниками в тех случаях, о которых она писала.",русскую правительству,русское правительство,Gender,"As a truth-seeking journalist, she often pointed to the Russian government, and proved that the main authorities were often also the main culprits in the cases she wrote about.","As a journalist in search of the truth, she often pointed the finger at the Russian government in an attempt to prove that the main authorities were often also the main perpetrators in the cases she wrote about.",0.8510276079177856,0.382512645222915,66.84723233742466,0.8349726796150208,0.8555989265441895
405,"Стятья рассчитана на тех, кто интересуется истории, вопросами об образования и студенческими действями.","Статья рассчитана на тех, кто интересуется историей, вопросами образования и студенческими действиями.",Стятья,Статья,Ortho,"This article is intended for those interested in history, education, and student action.","The article is aimed at those interested in history, education, and student action.",0.9264623522758484,0.6115380576901023,83.06608287225589,0.7274091839790344,0.8757448196411133
406,"Стятья рассчитана на тех, кто интересуется истории, вопросами об образования и студенческими действями.","Статья рассчитана на тех, кто интересуется историей, вопросами образования и студенческими действиями.",истории,историей,Gov,"This article is intended for those interested in history, education, and student action.","The article is aimed at those interested in history, education, and student action.",0.9264623522758484,0.6115380576901023,83.06608287225589,0.7274091839790344,0.8757448196411133
407,"Стятья рассчитана на тех, кто интересуется истории, вопросами об образования и студенческими действями.","Статья рассчитана на тех, кто интересуется историей, вопросами образования и студенческими действиями.",об,,Prep,"This article is intended for those interested in history, education, and student action.","The article is aimed at those interested in history, education, and student action.",0.9264623522758484,0.6115380576901023,83.06608287225589,0.7274091839790344,0.8757448196411133
408,"Стятья рассчитана на тех, кто интересуется истории, вопросами об образования и студенческими действями.","Статья рассчитана на тех, кто интересуется историей, вопросами образования и студенческими действиями.",действями,действиями,Ortho,"This article is intended for those interested in history, education, and student action.","The article is aimed at those interested in history, education, and student action.",0.9264623522758484,0.6115380576901023,83.06608287225589,0.7274091839790344,0.8757448196411133
409,"Слевые признали своих поражение после муниципальные выборов, социалисты не достигли продресса.","Левые признали своё поражение после муниципальных выборов, социалисты не достигли прогресса.",Слевые,Левые,Morph,"The Left admitted their defeat after the municipal elections, the Socialists did not achieve prodress.","The Left admitted defeat after the municipal elections, the Socialists made no progress.",0.7337785959243774,0.4920274515385508,79.52710796557119,0.7594602704048157,0.8518325090408325
410,"Слевые признали своих поражение после муниципальные выборов, социалисты не достигли продресса.","Левые признали своё поражение после муниципальных выборов, социалисты не достигли прогресса.",своих,своё,Agrnum,"The Left admitted their defeat after the municipal elections, the Socialists did not achieve prodress.","The Left admitted defeat after the municipal elections, the Socialists made no progress.",0.7337785959243774,0.4920274515385508,79.52710796557119,0.7594602704048157,0.8518325090408325
411,"Слевые признали своих поражение после муниципальные выборов, социалисты не достигли продресса.","Левые признали своё поражение после муниципальных выборов, социалисты не достигли прогресса.",муниципальные,муниципальных,Agrcase,"The Left admitted their defeat after the municipal elections, the Socialists did not achieve prodress.","The Left admitted defeat after the municipal elections, the Socialists made no progress.",0.7337785959243774,0.4920274515385508,79.52710796557119,0.7594603300094604,0.8518325090408325
412,"Слевые признали своих поражение после муниципальные выборов, социалисты не достигли продресса.","Левые признали своё поражение после муниципальных выборов, социалисты не достигли прогресса.",продресса,прогресса,Ortho,"The Left admitted their defeat after the municipal elections, the Socialists did not achieve prodress.","The Left admitted defeat after the municipal elections, the Socialists made no progress.",0.7337785959243774,0.4920274515385508,79.52710796557119,0.7594602704048157,0.8518325090408325
413,"Думала она, «наверно он дурак.","Она думала, «наверно он дурак».",Думала она,Она думала,WO,"Thought she, ""he must be a fool.","""He must be a fool,"" she thought.",0.9027215838432312,0.1634812655665548,59.10950765509489,0.8652597665786743,0.876711905002594
414,Она первокурсникам помогла подготовиться к вступительном экзамену.,Она помогла первокурсникам подготовиться к вступительному экзамену.,первокурсникам помогла,помогла первокурсникам,WO,She helped the freshmen prepare for the entrance exam.,She helped the freshmen prepare for the entrance exam.,0.9600164890289308,1.0,100.0,0.8670474290847778,0.8683180809020996
415,Она первокурсникам помогла подготовиться к вступительном экзамену.,Она помогла первокурсникам подготовиться к вступительному экзамену.,вступительном,вступительному,Infl,She helped the freshmen prepare for the entrance exam.,She helped the freshmen prepare for the entrance exam.,0.9600164890289308,1.0,100.0,0.8670474290847778,0.8683180809020996
416,"Он бы только хотел радоваться в своей молодёжи и заниматься прияатнами вещами, что нормально, особенно в этих годах.","Он хотел бы только радоваться своей молодости и заниматься приятными вещами, что нормально, особенно в этом возрасте.",бы только хотел,хотел бы только,WO,"He would only want to rejoice in his youth and do priyaatni things, which is normal, especially in these years.","He would like nothing more than to enjoy his youth and do nice things, which is normal, especially at that age.",0.7047910094261169,0.3173216056504475,58.13282790779073,0.7421033978462219,0.8561875820159912
417,"Он бы только хотел радоваться в своей молодёжи и заниматься прияатнами вещами, что нормально, особенно в этих годах.","Он хотел бы только радоваться своей молодости и заниматься приятными вещами, что нормально, особенно в этом возрасте.",в,,Prep,"He would only want to rejoice in his youth and do priyaatni things, which is normal, especially in these years.","He would like nothing more than to enjoy his youth and do nice things, which is normal, especially at that age.",0.7047910094261169,0.3173216056504475,58.13282790779073,0.7421033978462219,0.8561875820159912
418,"Он бы только хотел радоваться в своей молодёжи и заниматься прияатнами вещами, что нормально, особенно в этих годах.","Он хотел бы только радоваться своей молодости и заниматься приятными вещами, что нормально, особенно в этом возрасте.",молодёжи,молодости,Lex,"He would only want to rejoice in his youth and do priyaatni things, which is normal, especially in these years.","He would like nothing more than to enjoy his youth and do nice things, which is normal, especially at that age.",0.7047910094261169,0.3173216056504475,58.13282790779073,0.7421033978462219,0.8561875820159912
419,"Он бы только хотел радоваться в своей молодёжи и заниматься прияатнами вещами, что нормально, особенно в этих годах.","Он хотел бы только радоваться своей молодости и заниматься приятными вещами, что нормально, особенно в этом возрасте.",прияатнами,приятными,Ortho,"He would only want to rejoice in his youth and do priyaatni things, which is normal, especially in these years.","He would like nothing more than to enjoy his youth and do nice things, which is normal, especially at that age.",0.7047910094261169,0.3173216056504475,58.13282790779073,0.7421033978462219,0.8561875820159912
420,"Он бы только хотел радоваться в своей молодёжи и заниматься прияатнами вещами, что нормально, особенно в этих годах.","Он хотел бы только радоваться своей молодости и заниматься приятными вещами, что нормально, особенно в этом возрасте.",этих годах,этом возрасте,Lex,"He would only want to rejoice in his youth and do priyaatni things, which is normal, especially in these years.","He would like nothing more than to enjoy his youth and do nice things, which is normal, especially at that age.",0.7047910094261169,0.3173216056504475,58.13282790779073,0.7421033978462219,0.8561875820159912
421,Нам не нужно ехать в университет и просто нужно включить компьютер и начать работать.,"Нам не нужно ехать в университет, а просто нужно включить компьютер и начать работать.",и,а,Conj,We don't need to go to the university and just need to turn on the computer and start working.,"We don't need to go to the university, we just need to turn on the computer and start working.",0.944975197315216,0.7912619863720214,92.4589225917734,0.8696860671043396,0.8733457326889038
422,Мы с Майей должны были протирать салфеткой окно чтобы все могли смотреть в окно.,Мы с Майей должны были протирать салфеткой окно чтобы все могли посмотреть в него.,смотреть,посмотреть,Asp,Maya and I had to wipe the window with a tissue so everyone could look out the window.,Maya and I had to wipe the window with a tissue so everyone could look in.,0.8894324898719788,0.8172460049207133,92.54348600208132,0.8438997268676758,0.8420377969741821
423,Мы с Майей должны были протирать салфеткой окно чтобы все могли смотреть в окно.,Мы с Майей должны были протирать салфеткой окно чтобы все могли посмотреть в него.,окно,него,Ref,Maya and I had to wipe the window with a tissue so everyone could look out the window.,Maya and I had to wipe the window with a tissue so everyone could look in.,0.8894324898719788,0.8172460049207133,92.54348600208132,0.8438997268676758,0.8420377969741821
424,"Вот так, у тебя оставился сводоное время где ты можешь играть в футбол.","Вот так, у тебя осталось свободное время, когда ты можешь играть в футбол.",оставился,осталось,Morph,"That's it, you've got some time left where you can play soccer.","That's it, you're left with free time when you can play soccer.",0.8312031626701355,0.2709198854675628,65.14012814618482,0.7557554244995117,0.7829239368438721
425,"Вот так, у тебя оставился сводоное время где ты можешь играть в футбол.","Вот так, у тебя осталось свободное время, когда ты можешь играть в футбол.",сводоное,свободное,Morph,"That's it, you've got some time left where you can play soccer.","That's it, you're left with free time when you can play soccer.",0.8312031626701355,0.2709198854675628,65.14012814618482,0.7557554244995117,0.7829239368438721
426,"Вот так, у тебя оставился сводоное время где ты можешь играть в футбол.","Вот так, у тебя осталось свободное время, когда ты можешь играть в футбол.",где,", когда",Conj,"That's it, you've got some time left where you can play soccer.","That's it, you're left with free time when you can play soccer.",0.8312031626701355,0.2709198854675628,65.14012814618482,0.7557554244995117,0.7829239368438721
427,Погода было жаркой как будто я был в Сахаре.,Погода была жаркой как будто я был в Сахаре.,было,была,AgrGender,The weather was hot like I was in the Sahara.,The weather was hot like I was in the Sahara.,0.9687979817390442,1.0,100.0,0.8599094152450562,0.8616126179695129
428,Потом начал работать физическую работу.,Потом начал выполнять физическую работу.,работать,выполнять,Lex,Then he started working a physical job.,Then he started doing physical work.,0.8736925721168518,0.1756720523942792,64.66114584339176,0.7720403671264648,0.8309297561645508
429,"На комнате есть хорошо диван, красивие замувески, маленкий былий стол.","В комнате есть хороший диван, красивые занавески, маленький белый стол.",На,В,Prep,"The room has a nice sofa, pretty curtains, a small former table.","The room has a nice couch, nice curtains, a small white table.",0.8142815232276917,0.4366835442847812,59.93872808379545,0.6635047793388367,0.8444088697433472
430,"На комнате есть хорошо диван, красивие замувески, маленкий былий стол.","В комнате есть хороший диван, красивые занавески, маленький белый стол.",хорошо,хороший,Constr,"The room has a nice sofa, pretty curtains, a small former table.","The room has a nice couch, nice curtains, a small white table.",0.8142815232276917,0.4366835442847812,59.93872808379545,0.6635047793388367,0.8444088697433472
431,"На комнате есть хорошо диван, красивие замувески, маленкий былий стол.","В комнате есть хороший диван, красивые занавески, маленький белый стол.",красивие,красивые,Infl,"The room has a nice couch, pretty curtains, a small former table.","The room has a nice couch, nice curtains, a small white table.",0.8551120758056641,0.5452469119630863,71.28466421268885,0.6601414084434509,0.8444088697433472
432,"На комнате есть хорошо диван, красивие замувески, маленкий былий стол.","В комнате есть хороший диван, красивые занавески, маленький белый стол.",замувески,занавески,Misspell,"The room has a nice couch, pretty curtains, a small former table.","The room has a nice couch, nice curtains, a small white table.",0.8551120758056641,0.5452469119630863,71.28466421268885,0.6601414084434509,0.8444088697433472
433,"На комнате есть хорошо диван, красивие замувески, маленкий былий стол.","В комнате есть хороший диван, красивые занавески, маленький белый стол.",маленкий,маленький,Ortho,"The room has a nice sofa, pretty curtains, a small former table.","The room has a nice couch, nice curtains, a small white table.",0.8142815232276917,0.4366835442847812,59.93872808379545,0.6635047793388367,0.8444088697433472
434,"На комнате есть хорошо диван, красивие замувески, маленкий былий стол.","В комнате есть хороший диван, красивые занавески, маленький белый стол.",былий,белый,Misspell,"The room has a nice sofa, pretty curtains, a small former table.","The room has a nice couch, nice curtains, a small white table.",0.8142815232276917,0.4366835442847812,59.93872808379545,0.6635047793388367,0.8444088697433472
435,Этимология и история слов привлыкают меня своими рассказами попредков.,"Этимология и история слов привлекают меня тем, что они могут рассказать про предков.",привлыкают,привлекают,Ortho,Etymology and the history of words draw me in with their stories of poppycock.,The etymology and history of words appeal to me because of what they can tell me about ancestors.,0.5936044454574585,0.0631756681913758,36.55522644030776,0.524249792098999,0.8664305210113525
436,Этимология и история слов привлыкают меня своими рассказами попредков.,"Этимология и история слов привлекают меня тем, что они могут рассказать про предков.",своими рассказами,"тем, что они могут рассказать про",Constr,Etymology and the history of words draw me in with their stories of poppycock.,The etymology and history of words appeal to me because of what they can tell me about ancestors.,0.5936044454574585,0.0631756681913758,36.55522644030776,0.524249792098999,0.8664305210113525
437,Этимология и история слов привлыкают меня своими рассказами попредков.,"Этимология и история слов привлекают меня тем, что они могут рассказать про предков.",попредков,предков,Morph,Etymology and the history of words draw me in with their stories of poppycock.,The etymology and history of words appeal to me because of what they can tell me about ancestors.,0.5936044454574585,0.0631756681913758,36.55522644030776,0.524249792098999,0.8664305210113525
438,Мастерство и решимость не достаточные.,Мастерства и решимости недостаточно.,Мастерство,Мастерства,Gov,Skill and determination are not enough.,Skill and determination are not enough.,0.9746467471122742,1.0,100.0,0.8267542123794556,0.8368018865585327
439,Мастерство и решимость не достаточные.,Мастерства и решимости недостаточно.,решимость,решимости,Gov,Skill and determination are not enough.,Skill and determination are not enough.,0.9746467471122742,1.0,100.0,0.8267542123794556,0.8368018865585327
440,Мастерство и решимость не достаточные.,Мастерства и решимости недостаточно.,не достаточные,недостаточно,Lex,Skill and determination are not enough.,Skill and determination are not enough.,0.9746467471122742,1.0,100.0,0.8267542123794556,0.8368018865585327
441,Мои любимый транспорт это Велосипед потому что это тоже спорт.,"Мой любимый транспорт это велосипед, потому что это тоже спорт.",Мои,Мой,Agrnum,My favorite transportation is Bicycle because it is also a sport.,My favorite transportation is biking because it's also a sport.,0.9141725897789,0.3508439695638686,76.77287963244957,0.8533321022987366,0.8642659783363342
442,Мои любимый транспорт это Велосипед потому что это тоже спорт.,"Мой любимый транспорт это велосипед, потому что это тоже спорт.",Велосипед,велосипед,Ortho,My favorite transportation is Bicycle because it is also a sport.,My favorite transportation is biking because it's also a sport.,0.914172887802124,0.3508439695638686,76.77287963244957,0.8533321022987366,0.8642659783363342
443,"Именно поэтому, вопрос о научно-техническом прогрессе является одным из самых актуальных в нашем современным мире.","Именно поэтому, вопрос о научно-техническом прогрессе является одним из самых актуальных в нашем современном мире.",одным,одним,Infl,"That is why, the issue of scientific and technological progress is one of the most relevant in our modern world.","That is why, the issue of scientific and technological progress is one of the most relevant in our modern world.",0.9520446062088012,1.0,100.0,0.8523659110069275,0.8520864248275757
444,"Языковое существование – Это предложение, которе с точки зрения лингвистики старается объяснять процессы, при которых человек думает.","Языковое существование – Это предложение, которое с точки зрения лингвистики старается объяснять процессы, при которых человек думает.",которе,которое,Ortho,Linguistic Existence - It is a proposition that linguistics tries to explain the processes by which human beings think.,Linguistic Existence - This is a proposition that linguistically tries to explain the processes by which human beings think.,0.8729233145713806,0.6888365053466561,88.39262184252091,0.8243351578712463,0.8486833572387695
445,"Он подумал, что кварира Нади была его квартира, потому что у них есть один адрес.","Он подумал, что квартира Нади была его квартирой, потому что у них один адрес.",был,была,AgrGender,He figured Nadia's quarry was his apartment because they shared the same address.,He figured Nadia's apartment was his apartment because they shared the same address.,0.8285858035087585,0.7611606003349892,84.8123479573244,0.7402374744415283,0.8599915504455566
446,"Он подумал, что кварира Нади была его квартира, потому что у них есть один адрес.","Он подумал, что квартира Нади была его квартирой, потому что у них один адрес.",квартира,квартирой,Gov,He figured Nadia's quarry was his apartment because they shared the same address.,He figured Nadia's apartment was his apartment because they shared the same address.,0.8285858035087585,0.7611606003349892,84.8123479573244,0.7402374744415283,0.8599915504455566
447,"Он подумал, что кварира Нади была его квартира, потому что у них есть один адрес.","Он подумал, что квартира Нади была его квартирой, потому что у них один адрес.",есть,,Aux,He figured Nadia's quarry was his apartment because they shared the same address.,He figured Nadia's apartment was his apartment because they shared the same address.,0.8285858035087585,0.7611606003349892,84.8123479573244,0.7402374744415283,0.8599915504455566
448,Надеюсь сейчас у тебя со здаровьем всё в порядке и ты больше не болеешь.,Надеюсь сейчас у тебя со здоровьем всё в порядке и ты больше не болеешь.,здаровьем,здоровьем,Ortho,I hope your health is good now and you're not sick anymore.,I hope your health is good now and you are no longer sick.,0.9323084354400636,0.5641985990655358,72.0866482202557,0.8513544797897339,0.8553591966629028
449,О чем я хочу рассказывать миру.,О чем я хочу рассказать миру.,рассказывать,рассказать,Asp,What I want to tell the world about.,What I want to tell the world about.,0.9681910276412964,1.0,100.0,0.8644590377807617,0.8686771392822266
450,Это много ответственность и не дешёвый.,Это большая ответственность и недёшево.,много,большая,Lex,It's a lot of responsibility and it's not cheap.,It's a big responsibility and it's not cheap.,0.9137633442878724,0.5133450480401704,83.30101343630196,0.785606861114502,0.8506449460983276
451,Это много ответственность и не дешёвый.,Это большая ответственность и недёшево.,не дешёвый,недёшево,Constr,It's a lot of responsibility and it's not cheap.,It's a big responsibility and it's not cheap.,0.9137633442878724,0.5133450480401704,83.30101343630196,0.785606861114502,0.8506449460983276
452,"Если некто изучал социологию, он знает что универсистет важный агент социализацие, как и семья или началная школа.","Если кто-то изучал социологию, он знает, что университет важный агент социализации, как и семья или начальная школа.",некто,кто-то,Ref,"If someone has studied sociology, he knows that the university is an important agent of socialization, just like the family or elementary school.","If anyone has studied sociology, they know that the university is an important agent of socialization, just like the family or elementary school.",0.907220721244812,0.747357556981764,89.29569282375385,0.8630580902099609,0.8747091889381409
453,"Если некто изучал социологию, он знает что универсистет важный агент социализацие, как и семья или началная школа.","Если кто-то изучал социологию, он знает, что университет важный агент социализации, как и семья или начальная школа.",универсистет,университет,Ortho,"If someone has studied sociology, he knows that the university is an important agent of socialization, just like the family or elementary school.","If anyone has studied sociology, they know that the university is an important agent of socialization, just like the family or elementary school.",0.907220721244812,0.747357556981764,89.29569282375385,0.8630580902099609,0.8747091889381409
454,"Если некто изучал социологию, он знает что универсистет важный агент социализацие, как и семья или началная школа.","Если кто-то изучал социологию, он знает, что университет важный агент социализации, как и семья или начальная школа.",социализацие,социализации,Infl,"If someone has studied sociology, he knows that the university is an important agent of socialization, just like the family or elementary school.","If anyone has studied sociology, they know that the university is an important agent of socialization, just like the family or elementary school.",0.907220721244812,0.747357556981764,89.29569282375385,0.8630580902099609,0.8747091889381409
455,"Если некто изучал социологию, он знает что универсистет важный агент социализацие, как и семья или началная школа.","Если кто-то изучал социологию, он знает, что университет важный агент социализации, как и семья или начальная школа.",началная,начальная,Morph,"If someone has studied sociology, he knows that the university is an important agent of socialization, just like the family or elementary school.","If anyone has studied sociology, they know that the university is an important agent of socialization, just like the family or elementary school.",0.907220721244812,0.747357556981764,89.29569282375385,0.8630580902099609,0.8747091889381409
456,Ночная жизнь „превращает люди в вампиры“.,Ночная жизнь „превращает людей в вампиров“.,вампиры,вампиров,Gov,"Nightlife ""turns people into vampires.""","Nightlife ""turns people into vampires.""",0.9795584082603456,1.0,100.0,0.8754642009735107,0.8814710378646851
457,Когда друг верный не важно ему что ты делаешь или какие ошибки совершаешь.,Когда друг верный ему не важно что ты делаешь или какие ошибки совершаешь.,не важно ему,ему не важно,WO,When a friend is faithful it doesn't matter to him what you do or what mistakes you make.,When a friend is faithful he doesn't care what you do or what mistakes you make.,0.9050630927085876,0.6028817681965138,81.44188369707278,0.8693299889564514,0.8703994154930115
458,На самом начале романа узнаем что-то о внешности и происхождении Медеи.,В самом начале романа узнаем что-то о внешности и происхождении Медеи.,На,В,Prep,At the very beginning of the novel we learn something about Medea's appearance and background.,"At the very beginning of the novel, we learn something about Medea's appearance and background.",0.9441155195236206,0.8003203203844999,95.73582263055869,0.8530324697494507,0.8525567054748535
459,"Я не полностью согласна с психологов, потому что счастье зависит от этого что человек любит, когда хочет учиться, жениться, работать и заниматься увлечениими.","Я не полностью согласна с психологами, потому что счастье зависит от того, что человек любит, когда хочет учиться, жениться, работать и заниматься хобби.",психологов,психологами,Gov,"I don't completely agree with psychologists, because happiness depends on what a person loves, when he/she wants to study, get married, work and pursue hobbies.","I don't completely agree with psychologists because happiness depends on what one loves, when one wants to study, get married, work and hobbies.",0.8598727583885193,0.5430321466633391,85.90005985887194,0.8592723608016968,0.8526545166969299
460,"Я не полностью согласна с психологов, потому что счастье зависит от этого что человек любит, когда хочет учиться, жениться, работать и заниматься увлечениими.","Я не полностью согласна с психологами, потому что счастье зависит от того, что человек любит, когда хочет учиться, жениться, работать и заниматься хобби.",от этого,от того,Ref,"I don't completely agree with psychologists, because happiness depends on what a person loves, when he/she wants to study, get married, work and pursue hobbies.","I don't completely agree with psychologists because happiness depends on what one loves, when one wants to study, get married, work and hobbies.",0.8598727583885193,0.5430321466633391,85.90005985887194,0.8592723608016968,0.8526545166969299
461,"Я не полностью согласна с психологов, потому что счастье зависит от этого что человек любит, когда хочет учиться, жениться, работать и заниматься увлечениими.","Я не полностью согласна с психологами, потому что счастье зависит от того, что человек любит, когда хочет учиться, жениться, работать и заниматься хобби.",увлечениими,хобби,Lex,"I don't completely agree with psychologists, because happiness depends on what a person loves, when he/she wants to study, get married, work and pursue hobbies.","I don't completely agree with psychologists because happiness depends on what one loves, when one wants to study, get married, work and hobbies.",0.8598727583885193,0.5430321466633391,85.90005985887194,0.8592723608016968,0.8526545166969299
462,Никто больше дольжно нам сказать если наш друг настоящым другом.,"Никто больше не должен нам говорить, будет ли наш друг настоящим другом.",,не,Constr,No one else can tell us if our friend is a true friend.,No one else has to tell us if our friend will be a true friend.,0.8595765829086304,0.40801564071026,68.04372077184419,0.7298085689544678,0.8326312899589539
463,Никто больше дольжно нам сказать если наш друг настоящым другом.,"Никто больше не должен нам говорить, будет ли наш друг настоящим другом.",дольжно,должен,Ortho,No one else can tell us if our friend is a true friend.,No one else has to tell us if our friend will be a true friend.,0.8595765829086304,0.40801564071026,68.04372077184419,0.7298085689544678,0.8326312899589539
464,Никто больше дольжно нам сказать если наш друг настоящым другом.,"Никто больше не должен нам говорить, будет ли наш друг настоящим другом.",сказать,говорить,Asp,No one else can tell us if our friend is a true friend.,No one else has to tell us if our friend will be a true friend.,0.8595765829086304,0.40801564071026,68.04372077184419,0.7298085689544678,0.8326312899589539
465,Никто больше дольжно нам сказать если наш друг настоящым другом.,"Никто больше не должен нам говорить, будет ли наш друг настоящим другом.",если,будет ли,Constr,No one else can tell us if our friend is a true friend.,No one else has to tell us if our friend will be a true friend.,0.8595765829086304,0.40801564071026,68.04372077184419,0.7298085689544678,0.8326311707496643
466,Никто больше дольжно нам сказать если наш друг настоящым другом.,"Никто больше не должен нам говорить, будет ли наш друг настоящим другом.",настоящым,настоящим,Ortho,No one else can tell us if our friend is a true friend.,No one else has to tell us if our friend will be a true friend.,0.8595765829086304,0.40801564071026,68.04372077184419,0.7298085689544678,0.8326311707496643
467,"Наша соседа, иногда, прийти к мне, и мы говорим очень дольго.","Наша соседка иногда приходит ко мне, и мы говорим очень долго.",соседа,соседка,Ortho,"Our neighbor, sometimes, will come to me and we talk for a very long time.",Our neighbor sometimes comes to see me and we talk for a very long time.,0.8853201866149902,0.579558149889942,76.0037108779901,0.7357839345932007,0.8547335863113403
468,"Наша соседа, иногда, прийти к мне, и мы говорим очень дольго.","Наша соседка иногда приходит ко мне, и мы говорим очень долго.",прийти,приходит,Tense,"Our neighbor, sometimes, will come to me and we talk for a very long time.",Our neighbor sometimes comes to see me and we talk for a very long time.,0.8853201866149902,0.579558149889942,76.0037108779901,0.7357839345932007,0.8547335863113403
469,"Наша соседа, иногда, прийти к мне, и мы говорим очень дольго.","Наша соседка иногда приходит ко мне, и мы говорим очень долго.",к,ко,Prep,"Our neighbor, sometimes, will come to me and we talk for a very long time.",Our neighbor sometimes comes to see me and we talk for a very long time.,0.8853201866149902,0.579558149889942,76.0037108779901,0.7357839345932007,0.8547335863113403
470,"Наша соседа, иногда, прийти к мне, и мы говорим очень дольго.","Наша соседка иногда приходит ко мне, и мы говорим очень долго.",дольго,долго,Ortho,"Our neighbor, sometimes, will come to me and we talk for a very long time.",Our neighbor sometimes comes to see me and we talk for a very long time.,0.8853201866149902,0.579558149889942,76.0037108779901,0.7357839345932007,0.8547335863113403
471,"Он может работать там, но только за предрешённый строк.","Он может работать там, но только определённый срок.",за,,Prep,"He can work there, but only for a predetermined string.","He can work there, but only for a certain period of time.",0.7609499096870422,0.6221008431290531,60.1355058626508,0.693710207939148,0.8693169951438904
472,"Он может работать там, но только за предрешённый строк.","Он может работать там, но только определённый срок.",предрешённый,определённый,Lex,"He can work there, but only for a predetermined string.","He can work there, but only for a certain period of time.",0.7609499096870422,0.6221008431290531,60.1355058626508,0.693710207939148,0.8693169951438904
473,"Он может работать там, но только за предрешённый строк.","Он может работать там, но только определённый срок.",строк,срок,Ortho,"He can work there, but only for a predetermined string.","He can work there, but only for a certain period of time.",0.7609499096870422,0.6221008431290531,60.1355058626508,0.693710207939148,0.8693169951438904
474,"Когда проснутся, они увидят, что Москва исчезнувший.","Когда проснутся, они увидят, что Москва исчезла.",исчезнувший,исчезла,Tense,"When they wake up, they will see that Moscow has disappeared.","When they wake up, they will see that Moscow is gone.",0.91908997297287,0.7860753021519787,81.41647980570391,0.7814761400222778,0.8731957674026489
475,"С такими людьми, которые используют волнующие содержания типичного дешевого романа третьего класса, не надо бороться.","С такими людьми, которые используют волнующее содержание типичного дешевого романа третьего класса, не надо бороться.",содержания,содержание,Num,"Such people, who use the exciting content of a typical cheap third grade romance novel, are not to be fought against.","Such people, who use the exciting content of a typical cheap third grade romance novel, are not to be fought against.",0.939912974834442,1.0,100.0,0.7732251286506653,0.7838503122329712
